STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,spdeps,Main expenditure type,unit,Unit of measure,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EE,Estonia,2020,,66.58,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EE,Estonia,2021,,75.96,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EE,Estonia,2022,,85.44,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EE,Estonia,2023,,104.53,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EL,Greece,2014,,67.36,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EL,Greece,2015,,46.5,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EL,Greece,2016,,42.72,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EL,Greece,2017,,39.85,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EL,Greece,2018,,38.42,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EL,Greece,2019,,39.61,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EL,Greece,2020,,40.48,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EL,Greece,2021,,37.67,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EL,Greece,2022,,42.44,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EL,Greece,2023,,43.92,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,ES,Spain,2014,,102.61,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,ES,Spain,2015,,104.48,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,ES,Spain,2016,,99.45,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,ES,Spain,2017,,102.16,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,ES,Spain,2018,,103.86,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,ES,Spain,2019,,105.15,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,ES,Spain,2020,,110,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,ES,Spain,2021,,115.13,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,ES,Spain,2022,,116.99,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,ES,Spain,2023,,123.29,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU27_2007,European Union - 27 countries (2007-2013),2014,,244.79,,e,estimated,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU27_2007,European Union - 27 countries (2007-2013),2015,,245.26,,e,estimated,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU27_2007,European Union - 27 countries (2007-2013),2016,,243.66,,e,estimated,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU27_2007,European Union - 27 countries (2007-2013),2017,,250.97,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU27_2007,European Union - 27 countries (2007-2013),2018,,254.52,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2014,,266.04,,e,estimated,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2015,,266.48,,e,estimated,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2016,,266.96,,e,estimated,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2017,,276.49,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2018,,280.76,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2019,,282.48,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2020,,304.52,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2021,,312.54,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2022,,312.67,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU27_2020,European Union - 27 countries (from 2020),2023,,322.04,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU28,European Union - 28 countries (2013-2020),2014,,243.08,,e,estimated,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU28,European Union - 28 countries (2013-2020),2015,,243.56,,e,estimated,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU28,European Union - 28 countries (2013-2020),2016,,242,,e,estimated,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU28,European Union - 28 countries (2013-2020),2017,,249.3,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,EU28,European Union - 28 countries (2013-2020),2018,,252.88,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FI,Finland,2014,,299.69,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FI,Finland,2015,,210.31,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FI,Finland,2016,,208.64,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FI,Finland,2017,,213.41,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FI,Finland,2018,,219.41,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FI,Finland,2019,,217.96,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FI,Finland,2020,,218.05,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FI,Finland,2021,,233.35,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FI,Finland,2022,,229.55,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FI,Finland,2023,,238.27,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FR,France,2014,,500.32,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FR,France,2015,,503.53,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FR,France,2016,,516.27,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FR,France,2017,,523.55,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FR,France,2018,,499.12,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FR,France,2019,,487.88,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FR,France,2020,,561.17,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FR,France,2021,,533.91,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FR,France,2022,,526.1,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,FR,France,2023,,535.04,,p,provisional,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HR,Croatia,2014,,38.78,,e,estimated,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HR,Croatia,2015,,38.01,,e,estimated,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HR,Croatia,2016,,37.55,,e,estimated,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HR,Croatia,2017,,39.48,,e,estimated,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HR,Croatia,2018,,44.04,,e,estimated,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HR,Croatia,2019,,47.75,,e,estimated,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HR,Croatia,2020,,49.2,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HR,Croatia,2021,,52.2,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HR,Croatia,2022,,56.71,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HR,Croatia,2023,,65.7,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HU,Hungary,2014,,27.53,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HU,Hungary,2015,,32.11,,b,break in time series,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HU,Hungary,2016,,33.59,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HU,Hungary,2017,,36.06,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HU,Hungary,2018,,38,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HU,Hungary,2019,,41.25,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HU,Hungary,2020,,50.15,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HU,Hungary,2021,,54.23,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HU,Hungary,2022,,55.84,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,HU,Hungary,2023,,47.74,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IE,Ireland,2014,,345.86,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IE,Ireland,2015,,376.55,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IE,Ireland,2016,,373.59,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IE,Ireland,2017,,384.76,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IE,Ireland,2018,,381.44,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IE,Ireland,2019,,397.99,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IE,Ireland,2020,,371.26,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IE,Ireland,2021,,430.41,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IE,Ireland,2022,,410.15,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IE,Ireland,2023,,430.25,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IS,Iceland,2014,,73.8,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IS,Iceland,2015,,82.96,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IS,Iceland,2016,,76.84,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IS,Iceland,2017,,109.77,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IS,Iceland,2018,,121.15,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IS,Iceland,2019,,102.02,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IS,Iceland,2020,,102.51,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IS,Iceland,2021,,158.18,,,,,
dataflow,ESTAT:SPR_EXP_TYPE$DEFAULTVIEW(1.0),Expenditure on social protection by type of expenditure,A,Annual,ADM,Administration costs,EUR_HAB,Euro per inhabitant,IS,Iceland,2022,,216.04,,,,,
